epoch,train_loss,attack_loss,nps_loss,tv_loss,train_asr,train_positive_images,train_successes,val_asr,val_positive_images,val_successes,decouple_n,decouple_r
205,0.6306813628272673,0.5948449573685638,0.0824962678340684,0.14301563588391364,0.45703125,256,117,0.45703125,256,117,4,0.4782608695652174
206,0.6393213182424022,0.6035471178789055,0.08246764131879385,0.14276694381131536,0.45703125,256,117,0.45703125,256,117,4,0.4826086956521739
207,0.638292804228521,0.6025989240249702,0.08229157038494549,0.14244637697671367,0.45703125,256,117,0.45703125,256,117,4,0.48695652173913045
208,0.6482057861522236,0.6123845877900588,0.08207634816655016,0.14295647682341855,0.45703125,256,117,0.45703125,256,117,4,0.49130434782608695
209,0.6472872464002761,0.6114169781186939,0.08198306782055745,0.14315314327193573,0.45703125,256,117,0.45703125,256,117,4,0.4956521739130435
210,0.6542113592139388,0.6183361542963348,0.0819404665875224,0.14317307258601739,0.45703125,256,117,0.45703125,256,117,4,0.5
211,0.4494972579774603,0.4141372481806088,0.08183191980408357,0.1411127230498643,0.45703125,256,117,0.45703125,256,117,5,0.2
212,0.4419937925001161,0.40730344009610403,0.08184534812395551,0.1384340361156295,0.45703125,256,117,0.45703125,256,117,5,0.20434782608695654
213,0.4400064391372478,0.4053419812590675,0.08191663969670777,0.13833015576928062,0.45703125,256,117,0.45703125,256,117,5,0.20869565217391306
214,0.43941486541148833,0.4047192345678279,0.08186815791161714,0.13845505677493272,0.45703125,256,117,0.45703125,256,117,5,0.21304347826086958
215,0.4435729223542509,0.40910516375988987,0.08187081335128936,0.13754354298642252,0.45703125,256,117,0.45703125,256,117,5,0.2173913043478261
216,0.44478549261008743,0.41029139588364455,0.08182028733787283,0.137649102284845,0.45703125,256,117,0.45703125,256,117,5,0.2217391304347826
217,0.4429344611357799,0.4085070617431033,0.08165692505055824,0.13738297031516522,0.45703125,256,117,0.45703125,256,117,5,0.22608695652173913
218,0.44733793888471823,0.4129106320638572,0.0816578087026039,0.13738259172017595,0.45703125,256,117,0.45703125,256,117,5,0.23043478260869565
219,0.4487258042909403,0.4141742740057211,0.08149991191066472,0.13788012052531792,0.45703125,256,117,0.45703125,256,117,5,0.23478260869565218
220,0.4582638144493103,0.42352428583972224,0.08153955855991989,0.1386319491188083,0.45703125,256,117,0.45703125,256,117,5,0.2391304347826087
221,0.4543985901153193,0.41952667352372564,0.08145245804195911,0.13916185432303269,0.45703125,256,117,0.45703125,256,117,5,0.24347826086956523
222,0.4609552495247495,0.4260832728010363,0.08138578582917695,0.13916236729221007,0.45703125,256,117,0.45703125,256,117,5,0.24782608695652175
223,0.4654605578532261,0.43065821570632734,0.08127399672449162,0.1388842659977685,0.45703125,256,117,0.45703125,256,117,5,0.25217391304347825
224,0.4588835537433624,0.4241657636861886,0.08110141391511512,0.13854675865278834,0.45703125,256,117,0.45703125,256,117,5,0.2565217391304348
225,0.4649973909939285,0.43033355922825567,0.08090833178927413,0.13833169691858038,0.45703125,256,117,0.45703125,256,117,5,0.2608695652173913
226,0.47005616168005276,0.43523473312369493,0.08089489918366997,0.13896213155404658,0.45703125,256,117,0.45703125,256,117,5,0.26521739130434785
227,0.4772801987365284,0.44235207180006314,0.08078336603609862,0.13938937804340262,0.45703125,256,117,0.45703125,256,117,5,0.26956521739130435
228,0.47636803325298616,0.4415660466240571,0.08065955360642577,0.13888531844172858,0.45703125,256,117,0.45703125,256,117,5,0.2739130434782609
229,0.4759166037614367,0.4409353585369819,0.08071088388694071,0.139602141965807,0.45703125,256,117,0.45703125,256,117,5,0.2782608695652174
230,0.4766601701225855,0.44196066919681243,0.08063886242102733,0.13847543681617333,0.45703125,256,117,0.45703125,256,117,5,0.28260869565217395
231,0.4808693045535974,0.44618284702301025,0.08066924219637846,0.13842315721300852,0.45703125,256,117,0.45703125,256,117,5,0.28695652173913044
232,0.48188782160261034,0.4471367645052682,0.08045463567286466,0.1386824035275299,0.45703125,256,117,0.45703125,256,117,5,0.29130434782608694
233,0.48888794009664416,0.4540677787983312,0.08059385089220199,0.13895826806536818,0.45703125,256,117,0.45703125,256,117,5,0.2956521739130435
234,0.49400859965687305,0.45933003209333506,0.08034976242126617,0.13839288029523023,0.45703125,256,117,0.45703125,256,117,5,0.3
235,0.5017720761552321,0.46636172100505996,0.08022491389934995,0.14132050681958155,0.45703125,256,117,0.45703125,256,117,5,0.30434782608695654
236,0.5013873532282568,0.4660778815767406,0.08014311832664288,0.14091730882636214,0.45703125,256,117,0.45703125,256,117,5,0.30869565217391304
237,0.4993965707521523,0.46450702015277556,0.08000615872113051,0.13923815947718324,0.45703125,256,117,0.45703125,256,117,5,0.3130434782608696
238,0.5067431393977815,0.47200311417073276,0.07998711642174594,0.13864015293332327,0.45703125,256,117,0.45703125,256,117,5,0.3173913043478261
239,0.5032290101578806,0.468405229327953,0.07981098654259623,0.13897587055653599,0.45703125,256,117,0.45703125,256,117,5,0.32173913043478264
240,0.5113465055427721,0.4763907275896157,0.07974438178064548,0.1395041345231301,0.45703125,256,117,0.45703125,256,117,5,0.32608695652173914
241,0.5126661497407254,0.4777317724924172,0.07970194815270669,0.13941870379236948,0.45703125,256,117,0.45703125,256,117,5,0.33043478260869563
242,0.5142456575305061,0.47940894908609644,0.07962264344755528,0.13902834954514967,0.45703125,256,117,0.45703125,256,117,5,0.3347826086956522
243,0.5251547733766843,0.4897613549126988,0.07934931883242279,0.14125627384776562,0.45703125,256,117,0.45703125,256,117,5,0.33913043478260874
244,0.5269851737317786,0.4917466693219885,0.07928861875449662,0.14063687266501707,0.45703125,256,117,0.45703125,256,117,5,0.34347826086956523
245,0.5317144407107767,0.496449146123059,0.07909720714113354,0.14074479056670602,0.45703125,256,117,0.45703125,256,117,5,0.34782608695652173
246,0.5345187624998852,0.499542567582257,0.07913110774438993,0.13958824696266545,0.45703125,256,117,0.45703125,256,117,5,0.3521739130434783
247,0.5315940166469169,0.49674332352866113,0.07906025133829202,0.13908653910708638,0.45703125,256,117,0.45703125,256,117,5,0.3565217391304348
248,0.5379821114835486,0.5027423783213691,0.0789605204378609,0.1406430910646388,0.45703125,256,117,0.45703125,256,117,5,0.36086956521739133
249,0.5439611195990469,0.5087501261614066,0.07882903021785011,0.14052865476207396,0.45703125,256,117,0.45703125,256,117,5,0.3652173913043478
250,0.548201445720892,0.5129908924609159,0.07890252571190352,0.1405266212151114,0.45703125,256,117,0.45703125,256,117,5,0.3695652173913043
251,0.5454943567778157,0.5101353452268955,0.07865249596338357,0.14112144524017267,0.45703125,256,117,0.45703125,256,117,5,0.3739130434782609
252,0.5518298233504844,0.5166983467287722,0.07840670757325349,0.14021228517578765,0.45703125,256,117,0.45703125,256,117,5,0.37826086956521743
253,0.5476147202791366,0.5127758135837791,0.07839860463828112,0.13904203329466086,0.45703125,256,117,0.45703125,256,117,5,0.3826086956521739
254,0.5549444221289812,0.5200598896604723,0.07827401154600414,0.13922502575194942,0.45703125,256,117,0.45703125,256,117,5,0.3869565217391304
255,0.5594101260721156,0.5245163398506367,0.07820244924684541,0.13926232863316493,0.45703125,256,117,0.45703125,256,117,5,0.3913043478260869
256,0.5569560198129806,0.5220553566396764,0.07805195516717117,0.1392904185088335,0.45703125,256,117,0.45703125,256,117,5,0.3956521739130435
257,0.5612731080139632,0.5264295392331824,0.07803089151867723,0.1390621643678277,0.45703125,256,117,0.45703125,256,117,5,0.4
258,0.5714738608989041,0.5361640395316403,0.07800661423037537,0.1409272645163325,0.45703125,256,117,0.45703125,256,117,5,0.4043478260869565
259,0.5693750568723257,0.5339340063850436,0.07800278858800905,0.14145221238115194,0.45703125,256,117,0.45703125,256,117,5,0.408695652173913
260,0.5735389418834078,0.5378168093419708,0.0779131159713838,0.14257687026948002,0.45703125,256,117,0.45703125,256,117,5,0.4130434782608696
261,0.5786855305190635,0.5432473378898823,0.07767107746506159,0.14144209159159027,0.45703125,256,117,0.45703125,256,117,5,0.4173913043478261
262,0.5775549174410052,0.5424815202708793,0.07754563480879353,0.13998341652671847,0.45703125,256,117,0.45703125,256,117,5,0.4217391304347826
263,0.5919947083544942,0.5568651243121223,0.07747047335173177,0.14020842564316977,0.45703125,256,117,0.45703125,256,117,5,0.4260869565217391
264,0.5885533772211159,0.5536987836909505,0.07746263903326693,0.1391085176605039,0.45703125,256,117,0.45703125,256,117,5,0.4304347826086956
265,0.5870792546630961,0.5524516743896282,0.07729558138984495,0.13820113096616965,0.45703125,256,117,0.45703125,256,117,5,0.4347826086956522
266,0.5934453817595423,0.5585896691917318,0.07702251457798798,0.13911475663164022,0.45703125,256,117,0.45703125,256,117,5,0.4391304347826087
267,0.5956987002782063,0.560696769077166,0.07695808703393008,0.13969987947328955,0.45703125,256,117,0.45703125,256,117,5,0.4434782608695652
268,0.5958656320529702,0.5610027816970792,0.07684658428209018,0.13914401156712422,0.45703125,256,117,0.45703125,256,117,5,0.4478260869565217
269,0.6003796157583726,0.5655761925520095,0.07680151156619587,0.1389065024863302,0.45703125,256,117,0.45703125,256,117,5,0.45217391304347826
270,0.6072226514858482,0.5723334880529252,0.07666885371493028,0.1392499867793733,0.45703125,256,117,0.45703125,256,117,5,0.4565217391304348
271,0.6190454073711834,0.5833416860715478,0.07656757968716917,0.1425086073907076,0.45703125,256,117,0.45703125,256,117,5,0.4608695652173913
272,0.6136359904719665,0.5783461954741351,0.0765249644760537,0.14085304657969855,0.45703125,256,117,0.45703125,256,117,5,0.46521739130434786
273,0.6192862433669841,0.5838847223636323,0.07634582251837824,0.14130072124236454,0.45703125,256,117,0.45703125,256,117,5,0.46956521739130436
274,0.6174311606229934,0.5819808065363791,0.07616638069131733,0.1414967523475664,0.45703125,256,117,0.45703125,256,117,5,0.47391304347826085
275,0.6204426061790601,0.5855151921246959,0.07614283197748978,0.13940508901017956,0.45703125,256,117,0.45703125,256,117,5,0.4782608695652174
276,0.6302236128697353,0.5950979885801805,0.07613801461669197,0.14019794195099214,0.45703125,256,117,0.45703125,256,117,5,0.4826086956521739
277,0.6272523102507127,0.5926883642652393,0.07606268113693304,0.13795152201061756,0.45703125,256,117,0.45703125,256,117,5,0.48695652173913045
278,0.6357108291271514,0.601273428022334,0.07588102279511173,0.13744608846913398,0.45703125,256,117,0.45703125,256,117,5,0.49130434782608695
279,0.6305350276221217,0.5960526086587822,0.07571000816811503,0.13762684799401106,0.45703125,256,117,0.45703125,256,117,5,0.4956521739130435
280,0.6365615736066768,0.6019322719194192,0.07565232353136603,0.13821459726422233,0.45703125,256,117,0.45703125,256,117,5,0.5
281,0.43843123738744616,0.4041358976237542,0.07565561714953026,0.136878727679759,0.45703125,256,117,0.45703125,256,117,6,0.2
282,0.4332113616761908,0.39942685613590007,0.07566134479984774,0.1348353703465082,0.45703125,256,117,0.45703125,256,117,6,0.20434782608695654
283,0.4290907783845885,0.39546032210366916,0.07568694242333944,0.13421907401190394,0.45703125,256,117,0.45703125,256,117,6,0.20869565217391306
284,0.43077241108480807,0.3972860492963706,0.07591093898610732,0.13364180276351692,0.45703125,256,117,0.45703125,256,117,6,0.21304347826086958
285,0.43713192654921945,0.40370562646241315,0.07603562267216961,0.13340106342746094,0.45703125,256,117,0.45703125,256,117,6,0.2173913043478261
286,0.4383019237919191,0.4046313063760774,0.07608916115971794,0.13437812056689136,0.45703125,256,117,0.45703125,256,117,6,0.2217391304347826
287,0.438690871791502,0.404959403308092,0.07587754792344253,0.13462236193956528,0.45703125,256,117,0.45703125,256,117,6,0.22608695652173913
288,0.4393862902590659,0.40581589989957556,0.07588409256618635,0.1339780365207554,0.45703125,256,117,0.45703125,256,117,6,0.23043478260869565
289,0.4492283255125569,0.4152669236723301,0.07594258081069034,0.1355418337393651,0.45703125,256,117,0.45703125,256,117,6,0.23478260869565218
290,0.44036896540000375,0.4064120470950034,0.07601560691816617,0.13552361885003283,0.45703125,256,117,0.45703125,256,117,6,0.2391304347826087
291,0.45264987818962704,0.4183200521279225,0.0759160973593197,0.13701564759279775,0.45703125,256,117,0.45703125,256,117,6,0.24347826086956523
292,0.4501613127974282,0.41619881934824243,0.07600411106791116,0.13554595516318768,0.45703125,256,117,0.45703125,256,117,6,0.24782608695652175
293,0.4523421581340047,0.41845986616294994,0.07588562791326404,0.1352256267471651,0.45703125,256,117,0.45703125,256,117,6,0.25217391304347825
294,0.4612419789871283,0.427432715365317,0.07588990863445585,0.13493349607539387,0.45703125,256,117,0.45703125,256,117,6,0.2565217391304348
295,0.4608150240594307,0.4268390749935555,0.0759120706172116,0.13560014870841947,0.45703125,256,117,0.45703125,256,117,6,0.2608695652173913
296,0.46064413042195074,0.426654433254647,0.07573910466337626,0.1356558348752756,0.45703125,256,117,0.45703125,256,117,6,0.26521739130434785
297,0.46549226409566086,0.4313041926485247,0.07576863513847368,0.13644920487319473,0.45703125,256,117,0.45703125,256,117,6,0.26956521739130435
298,0.4699853911864019,0.43583437694912464,0.07571469873717401,0.13630119730940962,0.45703125,256,117,0.45703125,256,117,6,0.2739130434782609
299,0.4747256979478144,0.4406404561173599,0.07574199515897616,0.13603800469267685,0.45703125,256,117,0.45703125,256,117,6,0.2782608695652174
300,0.46963819096573683,0.4354221881490893,0.0756887564089446,0.13656126266032192,0.55859375,256,143,0.55859375,256,143,6,0.28260869565217395
301,0.48169936041916367,0.4477250710525344,0.07567705062374605,0.13559444209115695,0.55859375,256,143,0.55859375,256,143,6,0.28695652173913044
302,0.47825197941434067,0.44429309995828475,0.07555743089291901,0.13553330078061704,0.55859375,256,143,0.55859375,256,143,6,0.29130434782608694
303,0.4890571181225566,0.45504056220561,0.07538542520683424,0.1357646875940593,0.55859375,256,143,0.55859375,256,143,6,0.2956521739130435
304,0.48792150300160975,0.4538777088169503,0.07531187676750453,0.13587391481990307,0.55859375,256,143,0.55859375,256,143,6,0.3
305,0.48945045497565143,0.4552436178236936,0.07522137054299886,0.13652647227312611,0.55859375,256,143,0.55859375,256,143,6,0.30434782608695654
306,0.49851504311097405,0.46407635364912253,0.07511530071496964,0.13745429874521442,0.55859375,256,143,0.55859375,256,143,6,0.30869565217391304
307,0.49438011540775806,0.4600354678335443,0.07493565963432852,0.1370788430218148,0.55859375,256,143,0.55859375,256,143,6,0.3130434782608696
308,0.5004560870934377,0.4661918931302771,0.07490646990790831,0.13675714805062894,0.55859375,256,143,0.55859375,256,143,6,0.3173913043478261
309,0.499862095950979,0.4657022910835469,0.07491229072345042,0.1363395606785749,0.55859375,256,143,0.55859375,256,143,6,0.32173913043478264
310,0.5091015857405368,0.4749350468669317,0.07492138280541497,0.13636647441745858,0.55859375,256,143,0.55859375,256,143,6,0.32608695652173914
311,0.5107740514573798,0.47643899706612647,0.07489361989814623,0.13704064870830132,0.55859375,256,143,0.55859375,256,143,6,0.33043478260869563
312,0.5063454419110729,0.4719416425291416,0.07467149033219414,0.1373165008504834,0.55859375,256,143,0.55859375,256,143,6,0.3347826086956522
313,0.5175790857952253,0.48300248489970654,0.07467700633327518,0.13800770387185357,0.55859375,256,143,0.55859375,256,143,6,0.33913043478260874
314,0.5171034169935547,0.4825264677009751,0.07459187863674839,0.1380094281867542,0.55859375,256,143,0.55859375,256,143,6,0.34347826086956523
315,0.5181103314446137,0.4836062306323938,0.07458558883023474,0.13771807422152663,0.55859375,256,143,0.55859375,256,143,6,0.34782608695652173
316,0.5237536314314446,0.4891306958367339,0.07465510828568872,0.13819311967993206,0.55859375,256,143,0.55859375,256,143,6,0.3521739130434783
317,0.5258658254041081,0.4910609337080896,0.07440161368751948,0.1389219473421046,0.55859375,256,143,0.55859375,256,143,6,0.3565217391304348
318,0.5302322171958147,0.4955765726292028,0.07429005495742359,0.13832541970552598,0.55859375,256,143,0.55859375,256,143,6,0.36086956521739133
319,0.5379446291290553,0.5027357843597379,0.07412462740872813,0.1405388857938547,0.55859375,256,143,0.55859375,256,143,6,0.3652173913043478
320,0.538945483159175,0.5037929233724037,0.07414340465205961,0.1403136774238232,0.55859375,256,143,0.55859375,256,143,6,0.3695652173913043
321,0.5360794077932307,0.5014242274043834,0.07394636923496702,0.13832492823094394,0.55859375,256,143,0.55859375,256,143,6,0.3739130434782609
322,0.5494658340395024,0.5147794150145708,0.07381981209052348,0.13845040523900395,0.55859375,256,143,0.55859375,256,143,6,0.37826086956521743
323,0.5556483983466055,0.5210302675192335,0.0737906010013766,0.13817736440527756,0.55859375,256,143,0.55859375,256,143,6,0.3826086956521739
324,0.553910611213836,0.5191042824129087,0.07373974584372697,0.1389303675531286,0.55859375,256,143,0.55859375,256,143,6,0.3869565217391304
325,0.5527713180115793,0.5183081745573904,0.073634572327137,0.1375580387832844,0.55859375,256,143,0.55859375,256,143,6,0.3913043478260869
326,0.5531198010507938,0.5187632190970193,0.07360120361621401,0.1371319303206638,0.55859375,256,143,0.55859375,256,143,6,0.3956521739130435
327,0.5635038732954886,0.5291036119503257,0.0734380129559905,0.13730730960326912,0.55859375,256,143,0.55859375,256,143,6,0.4
328,0.5634553134441376,0.529096143435588,0.07331957536197342,0.13714340263235886,0.55859375,256,143,0.55859375,256,143,6,0.4043478260869565
329,0.5668075345786272,0.5323122048799971,0.07326870095149605,0.13768824882211939,0.55859375,256,143,0.55859375,256,143,6,0.408695652173913
330,0.5759553975236099,0.541311382192426,0.07319509112729436,0.13828326695788223,0.55859375,256,143,0.55859375,256,143,6,0.4130434782608696
331,0.5743884589292306,0.5398851039662825,0.07329609647261358,0.1377202540108588,0.55859375,256,143,0.55859375,256,143,6,0.4173913043478261
332,0.5844737412655248,0.5497752900144696,0.07315652665838732,0.13850115833029283,0.55859375,256,143,0.55859375,256,143,6,0.4217391304347826
333,0.5882091909910725,0.5529658831326307,0.0729984494700896,0.14068123975158792,0.55859375,256,143,0.55859375,256,143,6,0.4260869565217391
334,0.5840978559139556,0.5492231948713285,0.07309331949305746,0.13920628628899565,0.55859375,256,143,0.55859375,256,143,6,0.4304347826086956
335,0.5918685392995852,0.5569776396835799,0.07297357092652701,0.1392717029141114,0.55859375,256,143,0.55859375,256,143,6,0.4347826086956522
336,0.5886635279233476,0.5534925526749771,0.07292562571510805,0.14039219362018382,0.55859375,256,143,0.55859375,256,143,6,0.4391304347826087
337,0.595710255930909,0.5609031773246496,0.07273275517256914,0.13893738085717228,0.55859375,256,143,0.55859375,256,143,6,0.4434782608695652
338,0.6034223057527458,0.5685163124472694,0.07253311989845428,0.13933384985522887,0.55859375,256,143,0.55859375,256,143,6,0.4478260869565217
339,0.6040892326726323,0.5693528151090166,0.0723754207776711,0.13865616587938462,0.55859375,256,143,0.55859375,256,143,6,0.45217391304347826
340,0.6056690677604845,0.5710430757134362,0.07233746949814063,0.13821462667093867,0.55859375,256,143,0.55859375,256,143,6,0.4565217391304348
341,0.6070520645749252,0.5724847403775274,0.07229148972350939,0.13798012749283714,0.55859375,256,143,0.55859375,256,143,6,0.4608695652173913
342,0.617225044069037,0.5824212964657134,0.07237161267383964,0.13892549131296378,0.55859375,256,143,0.55859375,256,143,6,0.46521739130434786
343,0.61312805076616,0.5782853291097996,0.07216991187460654,0.13908219522079535,0.55859375,256,143,0.55859375,256,143,6,0.46956521739130436
344,0.621301932145009,0.5867051149891541,0.07219697310861233,0.138098477789786,0.55859375,256,143,0.55859375,256,143,6,0.47391304347826085
345,0.6300083356620991,0.5957382574545599,0.07204236439635268,0.1367921358452434,0.55859375,256,143,0.55859375,256,143,6,0.4782608695652174
346,0.6277865788577932,0.5934005759458626,0.07205721795295192,0.13725579998134513,0.55859375,256,143,0.55859375,256,143,6,0.4826086956521739
347,0.6365409240258478,0.6015009880065918,0.07201065393412008,0.13987170489488449,0.55859375,256,143,0.55859375,256,143,6,0.48695652173913045
348,0.6330464382087235,0.5983170286744042,0.0720069310174579,0.1386296250651368,0.55859375,256,143,0.55859375,256,143,6,0.49130434782608695
349,0.6354760828271376,0.6009246817732279,0.0718631581526942,0.13791815514585612,0.55859375,256,143,0.55859375,256,143,6,0.4956521739130435
350,0.6389925585383862,0.6041021816498411,0.07182743756380756,0.13927418732010158,0.35546875,256,91,0.35546875,256,91,6,0.5
351,0.5745982023994479,0.540099927018174,0.07179517338497449,0.13770594098399172,0.35546875,256,91,0.35546875,256,91,3,0.4261306532663317
352,0.5719136139460369,0.5380139540782017,0.07178830131229046,0.13531146930382315,0.35546875,256,91,0.35546875,256,91,3,0.42763819095477384
353,0.5745332454685617,0.5406765792749625,0.0718335558750988,0.1351393335952168,0.35546875,256,91,0.35546875,256,91,3,0.4291457286432161
354,0.574250690441216,0.5404583015273102,0.0717351907386189,0.13488260017032117,0.35546875,256,91,0.35546875,256,91,3,0.4306532663316583
355,0.5709109200840503,0.5373986542752359,0.07171538894155384,0.13376221575040734,0.35546875,256,91,0.35546875,256,91,3,0.4321608040201005
356,0.5687575902031586,0.5353829702444836,0.07175564436258468,0.13321145182162258,0.35546875,256,91,0.35546875,256,91,3,0.43366834170854274
357,0.5736475782056826,0.5402434995744081,0.07173327567566813,0.1333293788200986,0.35546875,256,91,0.35546875,256,91,3,0.4351758793969849
358,0.5775540893056751,0.5443141162395477,0.0717299890465441,0.13267297831784308,0.35546875,256,91,0.35546875,256,91,3,0.43668341708542713
359,0.5773360644821572,0.5441310651006952,0.07188015919079822,0.13253245219192675,0.35546875,256,91,0.35546875,256,91,3,0.4381909547738694
360,0.5804548587946765,0.5472852875173619,0.0718777462576343,0.13239073872038748,0.35546875,256,91,0.35546875,256,91,3,0.4396984924623116
361,0.5776995892545819,0.544475035593573,0.0719168385968799,0.13261054799092553,0.35546875,256,91,0.35546875,256,91,3,0.44120603015075377
362,0.5808357577935784,0.547075389497048,0.07201159257540661,0.13475343993807262,0.35546875,256,91,0.35546875,256,91,3,0.44271356783919597
363,0.5730779883080879,0.5396229659034087,0.07192129668145053,0.13353240661389004,0.35546875,256,91,0.35546875,256,91,3,0.44422110552763816
364,0.5769867013513514,0.5438978827632635,0.07195649474068025,0.13206745723707486,0.35546875,256,91,0.35546875,256,91,3,0.4457286432160804
365,0.5754132967079635,0.5422758787079195,0.0719402190462678,0.13226188152237275,0.35546875,256,91,0.35546875,256,91,3,0.4472361809045226
366,0.5826946533886732,0.5498269197687639,0.07188213069354539,0.13118340681611965,0.35546875,256,91,0.35546875,256,91,3,0.4487437185929648
367,0.5854353648898876,0.5521468356647322,0.07181064896615205,0.13286686194154013,0.35546875,256,91,0.35546875,256,91,3,0.450251256281407
368,0.5822900702468062,0.5492190375792242,0.07189394157808439,0.13199656977590207,0.35546875,256,91,0.35546875,256,91,3,0.45175879396984925
369,0.5902584108103693,0.557534578099715,0.07188536035539829,0.13060777614601946,0.35546875,256,91,0.35546875,256,91,3,0.45326633165829144
370,0.5830510511862493,0.5504629783398283,0.07186388072714342,0.13006483822797252,0.35546875,256,91,0.35546875,256,91,3,0.4547738693467337
371,0.5829191360853415,0.550260085711437,0.07179480375705567,0.1303490447787057,0.35546875,256,91,0.35546875,256,91,3,0.4562814070351759
372,0.5799252657236251,0.5472502307554262,0.07179097086191177,0.13041297906795435,0.35546875,256,91,0.35546875,256,91,3,0.4577889447236181
373,0.5907538079582484,0.5580602504510795,0.07175885358479171,0.1304871765649424,0.35546875,256,91,0.35546875,256,91,3,0.4592964824120603
374,0.5927347983934182,0.5602185894957686,0.0718203922156739,0.1297775683677302,0.35546875,256,91,0.35546875,256,91,3,0.46080402010050253
375,0.5856737884799991,0.5532558309820901,0.07173683408614809,0.12938489296794992,0.35546875,256,91,0.35546875,256,91,3,0.4623115577889447
376,0.5911534138485394,0.5589039676484808,0.07187123464799561,0.12871031449959341,0.35546875,256,91,0.35546875,256,91,3,0.4638190954773869
377,0.5951610708658674,0.5626266129248965,0.07182288875358295,0.12985052643096553,0.35546875,256,91,0.35546875,256,91,3,0.4653266331658292
378,0.5947698228127134,0.5623261058225041,0.07189928423778146,0.1294872776596947,0.35546875,256,91,0.35546875,256,91,3,0.46683417085427137
379,0.5943753510977314,0.5620530260875162,0.07194481968088487,0.12900150969492652,0.35546875,256,91,0.35546875,256,91,3,0.46834170854271356
380,0.5951092198359228,0.562821113957768,0.07182077140407225,0.12886512991601387,0.35546875,256,91,0.35546875,256,91,3,0.46984924623115576
381,0.5979821987911663,0.5650311283833158,0.07168747491277425,0.13151754135579136,0.35546875,256,91,0.35546875,256,91,3,0.471356783919598
382,0.603355174571012,0.570726528368165,0.07174274444052603,0.1302276108644705,0.35546875,256,91,0.35546875,256,91,3,0.4728643216080402
383,0.4610255840605339,0.4284296447196893,0.07155628996876488,0.1300975284745208,0.35546875,256,91,0.35546875,256,91,3,0.2822742474916388
384,0.4647639945017553,0.4324571144791831,0.0715570464994,0.12894129014648167,0.35546875,256,91,0.35546875,256,91,3,0.28327759197324415
385,0.464884567577227,0.43260144343418355,0.07162483036518097,0.1288460106712527,0.35546875,256,91,0.35546875,256,91,3,0.28428093645484953
386,0.4724880725936552,0.4400363029104418,0.07176413492555112,0.12952002632406961,0.35546875,256,91,0.35546875,256,91,3,0.28528428093645486
387,0.4607268289654656,0.4282785047472051,0.0718091074871806,0.1295060620898694,0.35546875,256,91,0.35546875,256,91,3,0.2862876254180602
388,0.48833070101991166,0.4557828346712399,0.07183673661367028,0.12990411680884065,0.35546875,256,91,0.35546875,256,91,4,0.3264150943396227
389,0.491396050537582,0.4588531801658394,0.07183886675444325,0.12988413738465943,0.35546875,256,91,0.35546875,256,91,4,0.32830188679245287
390,0.48940206839975003,0.4570783271198779,0.07167906953697711,0.1290082601846847,0.35546875,256,91,0.35546875,256,91,4,0.33018867924528306
391,0.4893431863953582,0.4570289652431961,0.07166707542090289,0.12897021712455076,0.35546875,256,91,0.35546875,256,91,4,0.33207547169811324
392,0.48935660245144263,0.45713015124861117,0.07177110787777774,0.1286187406662291,0.35546875,256,91,0.35546875,256,91,4,0.33396226415094343
393,0.49326521896683007,0.46080746877509937,0.07168269777192479,0.12954426853530174,0.35546875,256,91,0.35546875,256,91,4,0.3358490566037736
394,0.4940363872895199,0.4615125083817845,0.0715684025688509,0.12980924546718597,0.35546875,256,91,0.35546875,256,91,4,0.3377358490566038
395,0.49958310322423954,0.46711156167815215,0.07149857051868354,0.1296001766371516,0.35546875,256,91,0.35546875,256,91,4,0.339622641509434
396,0.4997296929359436,0.4672478579841884,0.07152119061324448,0.1296412571605328,0.35546875,256,91,0.35546875,256,91,4,0.3415094339622642
397,0.5047980008927067,0.4724086354264116,0.07156852612980699,0.12927119117395014,0.35546875,256,91,0.35546875,256,91,4,0.3433962264150944
398,0.5042785551168222,0.47174297523709524,0.07174124871998762,0.12985535955007096,0.35546875,256,91,0.35546875,256,91,4,0.34528301886792456
399,0.49658370439985156,0.46389477680214736,0.07167295465427162,0.13046901969783073,0.35546875,256,91,0.35546875,256,91,4,0.34716981132075475
400,0.5004749464250244,0.4676469738504528,0.07166404494669586,0.13102525274837967,0.47265625,256,121,0.47265625,256,121,4,0.34905660377358494
401,0.5014645678807149,0.4686031447047681,0.07153187896561834,0.13115956667250236,0.47265625,256,121,0.47265625,256,121,4,0.3509433962264151
402,0.5000628428121584,0.4674070804519991,0.07139252567976977,0.1303374851699424,0.47265625,256,121,0.47265625,256,121,4,0.3528301886792453
403,0.5082823892610263,0.4756540751035235,0.07151821440300055,0.1302271941594318,0.47265625,256,121,0.47265625,256,121,4,0.3547169811320755
404,0.5126179934075449,0.4800326038250881,0.07149570923199695,0.1300555832881843,0.47265625,256,121,0.47265625,256,121,4,0.3566037735849057
405,0.5080786107388218,0.4748912820246367,0.07159711249106754,0.13246293814308877,0.47265625,256,121,0.47265625,256,121,4,0.3584905660377359
406,0.5131813714989518,0.4803783115559975,0.07143768272568694,0.13092648165415874,0.47265625,256,121,0.47265625,256,121,4,0.36037735849056607
407,0.5086386683767876,0.47576247722701687,0.07143772848411999,0.13121903140460495,0.47265625,256,121,0.47265625,256,121,4,0.36226415094339626
